fips,partisan_lean_r
13087,0.6182353450515196
13089,0.1710946208826036
13091,0.7483832335329341
13093,0.5369882690926502
13095,0.2925849335302806
13097,0.3393051568840938
13099,0.5570813691330191
13101,0.9089012517385258
13103,0.7433782143251296
13105,0.7154030660131401
13107,0.7193055411165402
13109,0.7094721960414703
13111,0.8220675944333996
13113,0.5115297522543647
13115,0.7070275828155036
13117,0.660265173708309
13119,0.8615321252059308
13121,0.2702629484453644
13123,0.8103457605107949
13125,0.918562874251497
13127,0.627573328475132
13129,0.8148590886039266
13131,0.6890278036947192
13133,0.6424996089472861
13135,0.4113354299338453
13137,0.8222508591065292
13139,0.7157875123807282
13141,0.3216981132075471
13143,0.8701417746272305
13145,0.7284480830313604
13147,0.7720326564789617
13149,0.8590982286634461
13151,0.3486057938217834
13153,0.5531565129916334
13155,0.7692307692307693
13157,0.7725377304574222
13159,0.7899758719017328
13161,0.8404291553133515
13163,0.5044888114699183
13165,0.6503373423291288
13167,0.7311746987951807
13169,0.6884787472035794
13171,0.7275259316173646
13173,0.7296573875802997
13175,0.6620417951353204
13177,0.7156591076174857
13179,0.4099791558103178
13181,0.7217602920300142
13183,0.6458333333333334
13185,0.587530076367821
13187,0.8051999101527404
13189,0.6227579007307583
13191,0.64079373650108
13193,0.4088775074690567
13195,0.7714898433311491
13197,0.6484396575531621
13199,0.6256362402443163
13201,0.7507342143906021
13205,0.5801509518981638
13207,0.7316990510619069
13209,0.7634029700478228
13211,0.7274865336469161
13213,0.8567094114953057
13215,0.3803655067026127
13217,0.4215508628135002
13219,0.6751933154982226
13221,0.709022897302199
13223,0.6173473675364511
13225,0.5280214062732272
13227,0.8262491035142242
13229,0.886691937301506
13231,0.865726352697426
13233,0.800792864222002
13235,0.7001845018450185
13237,0.7094820222101421
13239,0.5754385964912281
13241,0.7820205315168378
13243,0.4591973244147157
13245,0.3167340687740793
13247,0.2593224092116917
13249,0.8113673805601318
13251,0.625
13253,0.7015223359121537
13255,0.580664689145832
13257,0.8116650125963814
13259,0.4176528599605523
13261,0.4870943646775666
13263,0.4388872447469665
13265,0.4242081447963801
13267,0.7653900375939849
13269,0.6529382219989954
13271,0.6953013763644993
13273,0.4780004607233356
13275,0.6191123188405797
13277,0.6766731414444641
13279,0.7521994134897361
13281,0.8095723014256619
13283,0.7209227811598846
13285,0.6194735497061078
13287,0.6410122619358205
13289,0.5720377019748654
13291,0.809675615212528
13293,0.6974088713219148
13295,0.7935548214174406
13297,0.7264457996436892
13299,0.7142162312395776
13301,0.4753086419753086
13303,0.5081639102496577
13305,0.797212594941376
13307,0.5913173652694611
13309,0.7240773286467487
13311,0.8401783060921248
13313,0.7194687154765491
13315,0.7448461308634599
13317,0.5827775598273833
13319,0.5884270578647107
13321,0.750993662047481
15001,0.3471016505077092
15003,0.3827543624476052
15007,0.3925957956359766
